step,expected_cost,expected_diff
0,3.182368183872815,0.15045229879236832
1000,3.1809654513061414,0.15341598294575415
2000,3.174150947483244,0.1500425471677891
3000,3.176051199003439,0.1537330232844942
4000,3.1807425670324356,0.15204443738029721
5000,3.1889381076779633,0.15456096268325584
6000,3.185165562239324,0.1509939352991254
7000,3.1742691541152874,0.15079356960437812
8000,3.1601831494158508,0.15070409589605782
9000,3.178845444984473,0.15485880033523594
10000,3.161186674435424,0.14919155456132688
11000,3.116042474232097,0.13712879842140094
12000,3.089319686231522,0.134242205460037
13000,3.0747456332371232,0.13117138011432997
14000,3.0599651136993242,0.13021896211293865
15000,3.066200827749709,0.1304507593723992
16000,3.059144991537262,0.13250569557364564
17000,3.0540670112003374,0.12814743995274375
18000,3.063089460617533,0.12863486992323026
19000,3.0361816763586855,0.12713495251806933
20000,3.0197576783472617,0.1199038833419554
21000,3.081695140804219,0.12951821396306237
22000,3.054873573871993,0.1284487116401026
23000,3.0501740031449582,0.1288557698330661
24000,3.065318384224733,0.1289348448285739
25000,3.0553368044039932,0.13241865890090054
26000,3.0925742956210787,0.13129199502915842
27000,3.0747611260830405,0.12833178263705997
28000,3.0882881900623804,0.13103121508287818
29000,3.1007467718743245,0.13258409994814355
30000,3.078406604632482,0.12700580583911317
31000,3.090977770502353,0.13385987754695863
32000,3.08559178577775,0.12789167318256123
33000,3.1025698686776932,0.13594158408636936
34000,3.1162738728900035,0.1393136929268594
35000,3.101040648653983,0.13475727092053896
36000,3.1202303700264538,0.13567131059913415
37000,3.119287712445038,0.13509055057651972
38000,3.1260268789450714,0.1308223408324224
39000,3.1253410368802825,0.13405186338184324
40000,3.141446121046198,0.1377824932969906
41000,3.1292674082663017,0.13721990679747337
42000,3.1449997866664097,0.14017591853971195
43000,3.145805298894163,0.13765934170980124
44000,3.1542196215291085,0.13885676109576237
45000,3.171930924843136,0.14183625883963452
46000,3.169467144651297,0.1372454793748225
47000,3.1439540127634307,0.13770723521710926
48000,3.157206720967449,0.1387550318807267
49000,3.1600583425884854,0.14255573230268387
50000,3.142505599151739,0.13781320294364865
