step,expected_cost,expected_diff
0,1.4126120622918017,0.030236002824550717
1000,1.4151622702968754,0.030255617428152696
2000,1.4215942659790577,0.0299911032500848
3000,1.4173240894914683,0.0302391620478852
4000,1.4166279927978613,0.0303785182225373
5000,1.4126226508985358,0.03039669125021601
6000,1.4224761928607983,0.029660798704022145
7000,1.4119869226237334,0.030017369257562567
8000,1.4221327922410683,0.030524784429318684
9000,1.4214019270775924,0.03025764333704285
10000,2.016680481798233,0.09854286349334986
11000,1.4283685464249276,0.02125669570086415
12000,1.4005869918891138,0.021118911441003505
13000,1.400402473620623,0.012673193711892053
14000,1.4057666277342151,0.016777889469017444
15000,1.4011613267176002,0.01912298519271023
16000,1.400216967681118,0.017561697029905225
17000,1.4128489041934018,0.01699853595079018
18000,1.396799280387507,0.014675645536109774
19000,1.405754800411414,0.010278298324704489
20000,1.4177998924544408,0.017836670164747614
21000,1.4171920764050157,0.011079073272448652
22000,1.4081820974980395,0.01781014842858583
23000,1.4050118987935365,0.0171418782501239
24000,1.4529732703096934,0.03225494047049341
25000,1.4453188487750321,0.03262658072933895
26000,1.4221992385896924,0.015043691802773271
27000,1.4085836604308535,0.015739842256999394
28000,1.4027295389047476,0.009851765921409069
29000,1.4053872987439702,0.012765985828445237
30000,1.4189266393928333,0.02347863025468735
31000,1.4198971666825466,0.01790072574313948
32000,1.405551120657656,0.01513572794663419
33000,1.4102769697837367,0.01463008767983805
34000,1.3939014777280014,0.010410104795453151
35000,1.403497476646932,0.010433458187276992
36000,1.4495613386130453,0.03312365861122056
37000,1.4063000417509857,0.010658772167405956
38000,1.4089746154542755,0.008961838636293988
39000,1.390110972981374,0.007699546220323855
40000,1.3996150378692582,0.014274407921274303
41000,1.4477675644402275,0.027038814089049876
42000,1.4277381322265348,0.01850877763442473
43000,1.4039947098852306,0.01025363824410067
44000,1.3983772710010254,0.007083880172543367
45000,1.4000345617912313,0.00964918727432571
46000,1.3991886024020308,0.014416554720236707
47000,1.409234878371398,0.01091337604244915
48000,1.4099012512287257,0.008251033203715665
49000,1.4057390332283564,0.012130247672292168
50000,1.4120730014040734,0.008723688620449
51000,1.405028639984378,0.014374893554985252
52000,1.3962505452261624,0.008738698436931699
53000,1.3983926605369186,0.014111096815557837
54000,1.4098163587439883,0.011373962902311768
55000,1.4144704665395542,0.014977851223377647
56000,1.4054752426636643,0.014717108759936337
57000,1.422491244564557,0.019599840466501255
58000,1.4069600804060771,0.012780493402338446
59000,1.408881113414062,0.018503994280730993
60000,1.414686835468504,0.016694981198412468
61000,1.4142694248577592,0.023255202108473313
62000,1.4303827698745288,0.0277570647221996
63000,1.4025996551555175,0.007316568240981694
64000,1.416826813928196,0.017879591981394796
65000,1.4297527838658477,0.026906646939483518
66000,1.4092987637404744,0.008004591936095009
67000,1.3978833880914028,0.012429455381777803
68000,1.410622360243529,0.018636419313733638
69000,1.3989662236351503,0.013157023416368156
70000,1.4069578605106847,0.014110115787937446
71000,1.4098406231486464,0.010557040630677882
72000,1.4393066497515479,0.020533947960650573
73000,1.4273472795521516,0.017280309941545925
74000,1.401478941004146,0.009391413984945595
75000,1.4114266725115798,0.01377442527541307
76000,1.407195963744378,0.01145075083692022
77000,1.4216241481377478,0.018094992429562258
78000,1.4054839983973195,0.017236123036029376
79000,1.4715692531795386,0.028956245181850263
80000,1.4056488595984593,0.019668849422950347
81000,1.400614756701352,0.008087053751211935
82000,1.401544266906513,0.009224181976850912
83000,1.4029189590239397,0.010702696885614814
84000,1.426523039665578,0.02054461522932772
85000,1.4265836547136603,0.01828740445551344
86000,1.4133503171310478,0.021916886970857
87000,1.4175339500831308,0.019270601813898627
88000,1.4647236890579542,0.02976495977413
89000,1.4569770078008795,0.029971197785855778
90000,1.4193093031275572,0.01477227654483685
91000,1.4078673019838792,0.014012011141476493
92000,1.4293345920091916,0.021625112927850586
93000,1.4039068065527571,0.013525640699043806
94000,1.3979261420508278,0.01418042798387394
95000,1.405119314570653,0.016830896340466858
96000,1.4180263780354596,0.024425367440773796
97000,1.4319644102232407,0.018958052574895346
98000,1.462290391342803,0.02597012373565547
99000,1.4096658978095382,0.01899226796373603
100000,1.3987861364219722,0.014093742650540211
