step,expected_cost,expected_diff
0,1.4100635788635605,0.03013676535506985
1000,1.420032734425213,0.030445413765689572
2000,1.4235906815806996,0.030421921183184725
3000,1.415970132604608,0.029696703384804013
4000,1.4091055571669782,0.030110606851302416
5000,1.4232442175176794,0.029749351115455736
6000,1.42311192916924,0.03000159274306356
7000,1.410818488850373,0.029903053715569543
8000,1.4213390408177082,0.030331515443458766
9000,1.4105049340251221,0.03019232958385853
10000,2.1685228147939726,0.10749408577146119
11000,1.4127367787715241,0.018578533067924046
12000,1.4038538261368012,0.0169211649763699
13000,1.4115329059269934,0.01812328054401897
14000,1.436303943699873,0.031585416033637174
15000,1.42634132595116,0.025948390160874055
16000,1.3982825869678612,0.010219698388941404
17000,1.4361917513376645,0.03213562445954037
18000,1.4338351222558936,0.027977384997596236
19000,1.400934060294494,0.010498816663912034
20000,1.417094885958132,0.01842982136935225
21000,1.4047467201575479,0.01289779813197919
22000,1.4313241923043254,0.02954035423651622
23000,1.4691595123309227,0.03662903909140455
24000,1.4006178861448122,0.014957545536667416
25000,1.4091390761850469,0.01110929070788339
26000,1.4101404386230223,0.01299121366126877
27000,1.3957390812049033,0.00887406834705411
28000,1.4167908158067297,0.00916335682007005
29000,1.4201330864996635,0.011216974985463299
30000,1.4040320583896948,0.008255339557141566
31000,1.4498767703502464,0.026033711036118914
32000,1.4004310566786606,0.014941560642348629
33000,1.416528560842043,0.020797540129185273
34000,1.4050750778125787,0.0108732957903297
35000,1.404282956511571,0.010389052135514517
36000,1.3939604310767992,0.012057289873039405
37000,1.4262595862401772,0.02007629408079376
38000,1.4273553134395285,0.02399327378832856
39000,1.395686227193245,0.011970356449803118
40000,1.396641567254145,0.008759359453815552
41000,1.4346878165332833,0.026985475529373092
42000,1.5299104058345174,0.043134679349277116
43000,1.4086837946139992,0.010422062998294205
44000,1.434542718031263,0.024821710533907283
45000,1.3996359591460108,0.012239899354730762
46000,1.4234150834770307,0.016880538423318575
47000,1.4043577308076138,0.009284437962866989
48000,1.4038746991687296,0.006284557337870078
49000,1.453236753196617,0.023516555672672267
50000,1.4066119029998014,0.007641407586167022
51000,1.4219604337655511,0.010363914074706049
52000,1.405998775319696,0.0097848146263376
53000,1.434103907953059,0.020033309398445522
54000,1.4010163445238617,0.007677002812036274
55000,1.4354217008954386,0.016967504450868167
56000,1.3934905028816404,0.010234674098981522
57000,1.4121202025637316,0.009770912009703616
58000,1.4023482912512342,0.010197381459875386
59000,1.4229183031292276,0.020797820536429555
60000,1.4051314197403675,0.011801145770870023
61000,1.4061940946421092,0.015351770017730876
62000,1.4079890796340073,0.013367283485124374
63000,1.40614677208704,0.013468957352741286
64000,1.4537082919299151,0.026258713939265203
65000,1.4456104603109685,0.021904727931321984
66000,1.459511180533651,0.024316198025237618
67000,1.4621834411615364,0.02346065332664713
68000,1.4142207120146173,0.011067163430086995
69000,1.4173342907789195,0.01910459096382732
70000,1.4397945952855722,0.018719672027788875
71000,1.419044613095159,0.02133319249963282
72000,1.414990447217354,0.02201003659096414
73000,1.416585428428152,0.018101503725502663
74000,1.405046569066998,0.01405929056517898
75000,1.4034061641946984,0.011545209758534755
76000,1.5019009950981006,0.03597964610350276
77000,1.4126032234136003,0.014150314361963807
78000,1.4036939411569727,0.015709552958863757
79000,1.3965567310728917,0.010660973027005437
80000,1.4016181672922259,0.015127028358263255
81000,1.4042350119638756,0.012475726447129989
82000,1.4143176110045397,0.016224045910968078
83000,1.3931479737597954,0.012236760609413692
84000,1.398545550156737,0.010847059927984988
85000,1.4055830051384401,0.012499606984874316
86000,1.4134898908488318,0.013267053765409882
87000,1.3953203821022084,0.010611915844643143
88000,1.409540448839739,0.01466769686884701
89000,1.4075399970688367,0.013623480276481569
90000,1.4064478416422292,0.013652049265824903
91000,1.4044090916977767,0.011444608851445626
92000,1.4091656770996874,0.017082767105473667
93000,1.4068439683783367,0.012542074375108864
94000,1.411883011156318,0.017856379341064408
95000,1.4115175486204488,0.018667057728319808
96000,1.420086286598569,0.02124694098353605
97000,1.418682031323516,0.01719724387339854
98000,1.458090985810072,0.030601297338080386
99000,1.4478834764018402,0.028120425248072196
100000,1.424364498912071,0.016916873383387168
