,lead_time,mean,std,p,alpha,algorithm,x_actor_lr,x_critic_lr,x_tau,step,expected_cost,expected_diff
0,0,5.0,2.0,4.0,1.0,iddpg,5.5,3.5,4.0,0,2.7774126678310247,0.023688930679323518
1,0,5.0,2.0,4.0,1.0,iddpg,5.5,3.5,4.0,1,2.7712015187188515,0.030865809773003256
2,0,5.0,2.0,4.0,1.0,iddpg,5.5,3.5,4.0,2,2.770523895469797,0.027055350357688985
