step,expected_cost,expected_diff
0,21.66845811638497,0.45535336398790743
1000,21.939797267897802,0.4531072221465412
2000,22.173605425905535,0.45310389026937375
3000,20.72555324066839,0.4567998400585681
4000,21.366829847155433,0.45571135798961643
5000,20.603636234321893,0.45112623099717425
6000,20.968228636567336,0.45703455015572336
7000,21.29594452595105,0.4523817292974487
8000,21.68473355312618,0.4531889475152554
9000,21.98813696556747,0.4549050593520759
10000,21.98189159577345,0.4651912389048262
11000,4.040691045446913,0.2450423598801847
12000,5.220105946688972,0.29439802139828997
13000,5.953327928981302,0.3601298493955928
14000,5.717447762041103,0.3009241935387226
15000,1.6708559656580044,0.08720091247088775
16000,1.7492534900282082,0.09692787039102169
17000,1.603865993032077,0.07461171640093515
18000,1.662197835439701,0.08412449442956119
19000,1.5128323626929259,0.056303077194150994
20000,1.5539979771664085,0.06862546894431254
21000,1.5035076724262018,0.05812357325166963
22000,1.5628793361842066,0.07060371579863842
23000,1.4800843036144786,0.05785523986312884
24000,1.401406001407819,0.02956929962163548
25000,1.4541277127658379,0.04789686834483705
26000,1.4128189640965187,0.032290097478346144
27000,1.410197338450742,0.026734973704397712
28000,1.4287413237887743,0.03929055005806642
29000,1.4050408584901255,0.02099853947692
30000,1.5121697347231007,0.06017329959077299
31000,1.4001200879298517,0.025036266016395203
32000,1.4038013619707275,0.02091703415679503
33000,1.4115642417819396,0.021435775819614238
34000,1.409465522825635,0.02019842213167072
35000,1.4077943892342872,0.02077022540230245
36000,1.4134094508259698,0.01896374785085588
37000,1.419113025580671,0.029673490563438362
38000,1.4144718599752815,0.02838758846149968
39000,1.4127750609199017,0.029966868548146133
40000,1.4249362714481832,0.03198004767776343
41000,1.414016003521149,0.02864288816704109
42000,1.4029452140669303,0.0276246996543586
43000,1.4494608205072796,0.04129932676677102
44000,1.4130588295948923,0.023419406579266264
45000,1.5136537434624098,0.05975886630137461
46000,1.405859160689685,0.028343719897308182
47000,1.4166225360610252,0.029056240988535386
48000,1.429524922108381,0.0333796759927775
49000,1.4441461612918007,0.0445386423250619
50000,1.4036615360554063,0.022898619375566583
51000,1.4133055840006477,0.028829124323234312
52000,1.422789392768339,0.035239129163552214
53000,1.442925979495061,0.04262451203116396
54000,1.4098393653782018,0.02228242248515605
55000,1.4108804708886244,0.02596871457157204
56000,1.4082482594829744,0.027889098725460162
57000,1.4133838615051608,0.02990878200634103
58000,1.4029996464651502,0.02627189583640791
59000,1.4007512658346235,0.02588027710045162
60000,1.4049079217912592,0.019004043878903094
61000,1.4376094281214247,0.036370337296876026
62000,1.4011417204763637,0.0185516419618091
63000,1.4337948746514935,0.04028686201371434
64000,1.4064442087239712,0.020571596996816568
65000,1.426552102061335,0.035357751510751906
66000,1.4269144634412674,0.03776508716864647
67000,1.5094510606070954,0.05771253556113862
68000,1.4089487608154314,0.025418664195620264
69000,1.4107693396705177,0.028176713773401942
70000,1.406070456141916,0.019479736962146332
71000,1.408756074376543,0.02172418689009812
72000,1.3960083015722913,0.02027902691676916
73000,1.406549033702794,0.02395393547860077
74000,1.4000125396972274,0.021344901042272216
75000,1.4197404026389042,0.031102604681268547
76000,1.4118540587948376,0.029513735591974205
77000,1.4163651879439925,0.027945670223435408
78000,1.4153602044401667,0.027764825331273186
79000,1.4841358230021233,0.056704479531805844
80000,1.397935213495237,0.024768369765669544
81000,1.447194979466627,0.04124498366847618
82000,1.4119088662870078,0.027100680013934002
83000,1.4109274119118558,0.026199566409549672
84000,1.4085675928488,0.025328856482658743
85000,1.404786744379027,0.028190069798172623
86000,1.4049113742627302,0.02147268143718355
87000,1.4153219712502698,0.035148001116910105
88000,1.4135916018386123,0.02360514802852086
89000,1.4029057053112082,0.02099224765233364
90000,1.4364214102662636,0.03528067215790657
91000,1.5118272790182925,0.05968865488289668
92000,1.5064991471756428,0.0622817885926699
93000,1.4090009910427679,0.019000390094882167
94000,1.4718236613427929,0.04883712803387565
95000,1.4528745978507458,0.04230784092392298
96000,1.4337676611566335,0.03413544391976103
97000,1.4685186171174167,0.04621411298860764
98000,1.439562225696265,0.04860289121577608
99000,1.4029672668282815,0.02685835499443698
100000,1.4059462051687077,0.025982965192607736
