step,expected_cost,expected_diff
0,31.106429495372055,0.9171230497754821
1000,30.20388760132479,0.9166722492806071
2000,30.223898570177163,0.9169453877861482
3000,29.940129190697398,0.916841936233709
4000,29.78401032554034,0.9170642992756186
5000,30.42515080365417,0.9170659547688039
6000,31.033453918764486,0.9168362866300765
7000,29.598618536535355,0.9161350412949002
8000,30.839260528400356,0.9179380177769537
9000,30.00982146671411,0.9174039784410811
10000,29.21871702111413,0.9212848009927157
11000,30.18083397244266,0.9789356460425371
12000,28.542591240971195,0.8825036921084453
13000,28.28018794622778,0.7497977616454046
14000,24.735068237602636,0.6232582757289674
15000,23.23024485667328,0.5441782368784424
16000,20.94793167253329,0.5140172315888693
17000,17.98460949677372,0.47886291360613237
18000,13.573995387502812,0.4781325954172351
19000,13.444518773092367,0.4670784885564942
20000,10.79336560607068,0.4537317834739062
21000,11.292735179001115,0.4540116563934396
22000,7.595250790183503,0.45352080860881966
23000,8.256191014089296,0.4520552340280504
24000,6.704918455516845,0.4399295401614698
25000,6.995380019052351,0.4376936064802774
26000,5.989598059128134,0.44506244372436277
27000,6.226556716037744,0.4344744195972639
28000,6.379070569744431,0.4359978641451756
29000,6.262930900500797,0.4342832991526075
30000,6.428062288193972,0.43806819963585336
31000,6.2775396899086555,0.4261303782142541
32000,6.276846003488256,0.4221654535627351
33000,6.260939074589683,0.4284058196131482
34000,6.127731206905882,0.4064235474766547
35000,6.707938106765347,0.4110316767030271
36000,6.481445703043214,0.4099531990564504
37000,6.26817808522051,0.40761786592401894
38000,6.375074324283154,0.41497818450871726
39000,6.418626195327348,0.41123679560148724
40000,6.075837070919897,0.41407328642586655
41000,6.315973366760568,0.40106355134665916
42000,6.242641553979129,0.40675241350379143
43000,6.345116789653319,0.4149731157628021
44000,6.183519870681223,0.4040952987551829
45000,6.4701309166238,0.4115192148263822
46000,6.331223717626601,0.41332989403362463
47000,6.131167791215447,0.40630841108000076
48000,6.287299870216223,0.41809735347728955
49000,6.433675723438519,0.4147130592308872
50000,6.1300867013996445,0.42094705464800664
51000,6.3067930996808546,0.4081595003188825
52000,6.355688245474089,0.4151078429785993
53000,6.496973607932026,0.40479887880909166
54000,6.480588511096953,0.4052056647619219
55000,6.314202642949246,0.41231339400709877
56000,6.171723492143888,0.4080117961741822
57000,6.381354657780113,0.41855736234278124
58000,6.364157528156774,0.39384095581687323
59000,6.555099094793792,0.39508560440332396
60000,6.383316485312048,0.4075130580602051
61000,6.24435429938774,0.4053930374436903
62000,6.443946065706956,0.4036465189861398
63000,6.2413108698115884,0.4075032504069197
64000,6.490797766269197,0.41144697005522823
65000,6.517234114798396,0.41448334316825225
66000,6.376443563158492,0.41073418980749943
67000,6.4573128188310935,0.4023876874034021
68000,6.614556714414474,0.41217390961898137
69000,6.453218129869398,0.41560281206687133
70000,6.266040901468107,0.40104939580078164
71000,6.299814168374429,0.4079228421357215
72000,6.363920916381369,0.40056263957250265
73000,6.13822402948303,0.4045932521354023
74000,6.24717113374362,0.40578661618145545
75000,6.199399442858321,0.41105309653902883
76000,6.47312678808761,0.40679582030606454
77000,6.13322063860154,0.3993913711124491
78000,6.244741813736161,0.4086122320930276
79000,6.382689037751928,0.41390928195446647
80000,6.452318357161626,0.401775771075086
81000,6.059205503151174,0.420604921181876
82000,6.440889843618797,0.39851906770551615
83000,6.396850115782981,0.4058866579890897
84000,6.441004115161498,0.4140587761298779
85000,6.305161351447957,0.40097868635979544
86000,6.490708637368845,0.41561758595213794
87000,6.618898338050834,0.40915383133029576
88000,6.380377315442607,0.4106310198636023
89000,6.1826292257682995,0.406192384437984
90000,6.509611343086966,0.40738803443042554
91000,6.09724653072529,0.4054844140417682
92000,6.437548033202107,0.41757264693447343
93000,6.328680926019981,0.41738663311037355
94000,6.173726961403699,0.4038551347431291
95000,6.387098536344895,0.4194498523333478
96000,6.06099535563918,0.4167995806932169
97000,6.434905489127268,0.4085580080586287
98000,6.166207222683396,0.40585693838929027
99000,6.534584304859484,0.4056484506259613
100000,6.0970365800678925,0.41116488406759544
