step,expected_cost,expected_diff
0,2.144593406117158,0.10119046503355479
1000,2.1392938855654426,0.10046335634417139
2000,2.151915710889849,0.1016343444112763
3000,2.153791876462732,0.10219609333651915
4000,2.1464624808979567,0.10011313170856004
5000,2.147723957537335,0.09827225424019977
6000,2.1256831572567467,0.09709368218448666
7000,2.150365496627825,0.09938552115248811
8000,2.155827759112708,0.10366631749434935
9000,2.14843255089178,0.09927929438716493
10000,1.4823234592368078,0.022328968483075813
11000,1.618418484453387,0.05416161750121025
12000,1.4874637650477132,0.035240606296200454
13000,1.4229529225315192,0.01367712311331992
14000,1.418413635415551,0.015680920575527706
15000,1.423796164785009,0.014760406918796355
16000,1.4200039522445396,0.015364736072710775
17000,1.4121114177197078,0.015854708811089805
18000,1.4705269846995739,0.03241353937701254
19000,1.4012469743519964,0.014026803005655897
20000,1.4295574941702767,0.02168195009465498
21000,1.4278544173641265,0.01704820308778892
22000,1.4228996901908633,0.016654545144994874
23000,1.414878349509009,0.0176996083597176
24000,1.5130097988721156,0.04038251068842607
25000,1.447438608904883,0.02475976786429149
26000,1.4349124361012422,0.020037146699344012
27000,1.4403029803899232,0.01880679398860305
28000,1.4871704510554564,0.035671735437571746
29000,1.4497724813143633,0.02218261099874516
30000,1.4226341445479358,0.020060120120064685
31000,1.5226915207871474,0.03538758945450579
32000,1.54804685099226,0.03432197741432602
33000,1.7855894205861,0.07164408481034992
34000,1.5818107663570111,0.03491501332554868
35000,1.574123292374665,0.04383688251156508
36000,1.5936033781759795,0.04415431761508789
37000,1.6296035899240318,0.04885321632646913
38000,1.6273176893903836,0.05618625674121218
39000,1.631844749495926,0.04678793828592447
40000,1.5897108403659144,0.04593147318263912
41000,1.5883220322853986,0.05496383152260395
42000,1.5873664462382118,0.050780531500248166
43000,1.5950242443586546,0.05561809085218521
44000,1.6196589969915405,0.05425646104565772
45000,1.7076400723211957,0.06523838674556512
46000,1.6874532296875049,0.061336362813097504
47000,1.7477796965664916,0.06446370394750171
48000,1.6674962654023437,0.05873617504341005
49000,1.6057226528232418,0.05036522200054772
50000,1.6315729262345127,0.05326466030146449
