step,expected_cost,expected_diff
0,24.757864994350438,0.6031931719377747
1000,24.764217424615946,0.6034753612518852
2000,24.304883764784577,0.605199432234358
3000,24.47363970300089,0.6041555154743937
4000,24.948161009095976,0.6020645198517751
5000,24.330302196334298,0.6073170200670226
6000,23.865503774388213,0.6051576017189904
7000,25.116060054252465,0.6059127672993578
8000,24.62554928592614,0.6049922604119624
9000,26.155008703687532,0.6080032073407813
10000,25.843009011261127,0.6196731217357848
11000,19.77406026126278,0.4350619524594927
12000,8.191325969155448,0.309414564194813
13000,3.6432753914908202,0.2227410791910178
14000,1.7676296751462266,0.13596791558467233
15000,1.5357214281408307,0.07938712684148853
16000,1.577387706856527,0.06873089886447777
17000,1.527703531641678,0.05172384348025969
18000,1.4606973762716597,0.04447115555195
19000,1.4557485545431483,0.0344203631862382
20000,1.4406418562920071,0.03617033942715306
21000,1.4428480778341832,0.04501600230204051
22000,1.4531466015119188,0.05151649818676466
23000,1.4569959767399314,0.05701417720241215
24000,1.4379635865308114,0.0480445688691738
25000,1.4752971216787114,0.059231682201172656
26000,1.457138574482812,0.054315448222720386
27000,1.4730870627129107,0.06272636244842182
28000,1.4490290574520501,0.053891074190380514
29000,1.4322026765813203,0.025148787044251015
30000,1.4370922194505935,0.03269785373422408
31000,1.422714290960489,0.025838190053750498
32000,1.433112422011872,0.027216454805280545
33000,1.4361650809370121,0.02514562041509961
34000,1.428792099402203,0.043825973237210415
35000,1.421077798723499,0.030826238983419765
36000,1.4419066668878806,0.022007849719697662
37000,1.4344013100466892,0.04347639761324821
38000,1.4118610469785884,0.02182163453006137
39000,1.4282331150692122,0.03394298982804364
40000,1.4200695024774455,0.028470160833444315
41000,1.4270390851578325,0.022811581906619766
42000,1.4325819665484798,0.018759767737468437
43000,1.4176462718677794,0.016008849473524597
44000,1.428840259168918,0.028378789292303374
45000,1.4208009056373012,0.014943695940162056
46000,1.4111744876354921,0.025581166709363737
47000,1.416064878473051,0.03195492624280438
48000,1.417491789469121,0.03192644677466716
49000,1.4270938085376208,0.019825665118934545
50000,1.4399735022029732,0.025172175472707822
