step,expected_cost,expected_diff
0,25.31983606792174,1.5811632047307917
1000,25.134391520872626,1.5214162271125298
2000,26.07068571877041,1.6423649854292444
3000,25.530416412182184,1.5678497411633707
4000,26.26464951746657,1.6205963164823496
5000,24.888679864037073,1.583385928008669
6000,25.455152758442473,1.528173078245045
7000,25.730876028498237,1.582820700406595
8000,24.70755666493031,1.495621541914995
9000,25.427763530871513,1.5859845305675158
10000,25.689293836396587,1.400502320829178
11000,16.418882426731304,4.638219147601718
12000,6.353805282793928,8.391492097901285
13000,6.221083500370229,9.292356668798293
14000,6.220192127788016,9.674286502866615
15000,6.387501602764397,9.066000279163442
16000,6.352918916922711,9.20077538449374
17000,6.300941799576027,9.228549235267076
18000,6.179189350051787,9.402861207400214
19000,6.295371922889592,9.201034974258656
20000,6.389681215875945,9.52665049755431
21000,6.389441345099003,9.539186898149058
22000,6.431569473586259,9.582046641178401
23000,6.275966509180176,9.513650578580517
24000,6.2549028062843135,9.45272672925053
25000,6.402946423549329,9.230497320378683
26000,6.498541943717701,9.50805780377348
27000,6.254740785965177,9.529738189808654
28000,6.34988200975775,9.560928704707784
29000,6.319083508449017,9.393877205837551
30000,6.437222410561686,9.50805780377348
31000,6.272348158729883,9.581761750816487
32000,6.371796592572739,9.122867712652672
33000,6.450529796107552,9.53377990944455
34000,6.461647158303183,9.133820017078602
35000,6.250085522606218,9.362550301569016
36000,6.30565563002732,9.475783952324468
37000,6.405983606603154,9.452702862065236
38000,6.426475408699161,9.44585700922691
39000,6.155433652641923,9.406891962476193
40000,6.151771096255158,9.559937218706784
41000,6.556050250611655,9.751013575498645
42000,5.968447174872401,8.368728650591855
43000,16.121434624328707,1.4289145323411845
44000,14.254761194770516,1.1168816132602981
45000,11.627791862533684,1.4350922167527056
46000,12.441168431207089,0.9205946455316033
47000,12.448190505808158,0.8369127032160619
48000,12.062683144003426,0.9271434520850608
49000,13.784833082465491,0.703923091074774
50000,12.653600205522842,0.7493246359721054
51000,14.152576318279092,0.6257703687975569
52000,14.846546066331129,0.6228411366600575
53000,14.276246566476784,0.6507102773881734
54000,14.757892653495992,0.6129519055777817
55000,15.859377482511311,0.537978222344143
56000,15.880025811593622,0.5588310073722706
57000,16.257842310211554,0.5295584883500153
58000,16.14753333192846,0.5595465461141165
59000,16.566009979539587,0.5606351303667926
60000,15.185582129003656,0.8097715910509542
61000,15.556377202248923,0.7991938329918463
62000,14.896945859856691,0.8645771654724435
63000,14.557597236154368,1.0375955497231053
64000,13.517475280780387,1.256918412558969
65000,12.623731257719083,1.3726016564041439
66000,10.633039358298285,2.0763416641468933
67000,7.6082091868536965,2.899410901840008
68000,6.324867954711066,3.0546553766139404
69000,5.142000022659946,3.4334922406336874
70000,3.379445694542414,4.144022078282347
71000,2.722461179591043,4.569033765349288
72000,2.6668798042312596,4.593734649625347
73000,2.158335656535094,5.035001192942139
74000,1.9837350469218251,5.245103728820099
75000,1.6809022159372184,5.580890940691813
76000,2.813446344509351,8.239823761574753
77000,3.091205249732035,8.39620364026511
78000,3.208257915468137,8.702606082041367
79000,3.3709790648743745,9.186915041533496
80000,3.391687681532166,9.034019518337775
81000,3.429475088555242,9.34227426244842
82000,3.3957901201165455,9.475529696836713
83000,3.451656234332302,8.89966225433762
84000,3.360494365668641,9.067233899943776
85000,3.398233645602147,9.383603908931414
86000,3.389224682536211,9.166718600431318
87000,3.49213907776697,9.655070504621415
88000,3.4982204070154235,9.196800771587062
89000,3.4247000142390096,9.239528891827213
90000,3.4695933180452156,8.83449587334968
91000,3.3364670161392933,8.983869647745358
92000,3.30009586679282,9.408783166251142
93000,3.383507503982987,9.13715332828916
94000,3.2543934120415803,9.341764497110274
95000,3.132174094403553,9.004945904375285
96000,1.467868098560608,6.739111807607169
97000,1.4890319251130892,6.584844391045257
98000,1.4115008583587596,6.17304079204291
99000,1.440602454541424,6.560240867961565
100000,1.4371280719617707,6.422334611003892
