step,expected_cost,expected_diff
0,26.257386586381216,1.9048902135558126
1000,24.776544536997726,1.911146576119248
2000,25.307625412832113,1.8964822636967857
3000,24.95904826635509,1.9418925458839849
4000,25.689645075634065,1.9051895822885905
5000,24.94581320670328,1.8161342770390083
6000,25.317995624448017,1.89142206738494
7000,26.11637056011031,1.859262076507817
8000,24.977451873123456,1.9188435447872059
9000,26.295774217343407,1.831949009594271
10000,25.839929413220656,1.5942540207705544
11000,12.154580868314973,5.950441483027346
12000,6.069358123642117,8.66221091533089
13000,6.326092842309816,9.55272989702754
14000,6.238555852480477,9.638052539773652
15000,6.0730382641857945,9.73386366791697
16000,6.166301314277597,9.337744218028357
17000,6.344381639592833,9.24242197063189
18000,6.357581763172017,9.588010313718664
19000,6.389203364302649,9.46119804071348
20000,6.168150130924181,9.486659827418842
21000,6.423041722530785,9.3034891706604
22000,6.205352066638711,9.377606442362449
23000,6.3367408555805085,9.675013258999478
24000,6.475235407462231,9.731168258451248
25000,6.1668701701860575,9.283181159517325
26000,6.20258275748885,9.585582169169218
27000,6.1155279085192875,9.484671547685135
28000,6.163264228800017,9.624750146261533
29000,6.647017893986129,9.556040513004056
30000,6.366215946825714,9.316622047321397
31000,6.2808404543456815,9.562205016425047
32000,6.395658349523996,9.548634264092236
33000,6.2981626519463205,9.276935220995579
34000,6.385904401697458,9.312182038719717
35000,6.328111514561369,9.473110699404678
36000,6.309700781257012,9.571215414678605
37000,6.461117865251527,9.601819710133254
38000,6.555630415618147,9.43864940242881
39000,6.450909211315477,9.210737045166994
40000,6.568804570860801,9.271345164418864
41000,6.227587765321106,9.222677501914323
42000,6.2307178677243575,9.241839313622917
43000,6.261023731756251,9.248598941598813
44000,6.006319358175654,9.611543519422465
45000,6.346737806837897,9.811785457500921
46000,6.285730459433373,9.696663965755613
47000,6.268941850920453,9.284077874026051
48000,6.401287077596869,9.252361328866343
49000,6.312693392910586,9.531877320207569
50000,6.19358623939124,9.39508976366752
51000,6.190647347543968,9.238130610664385
52000,6.30562401037841,9.373047384884764
53000,6.552087164037586,9.416099533529504
54000,22.19147112236089,0.33138445749751005
55000,18.89824663755014,0.11944418391347802
56000,16.51864923610266,0.3210392170448686
57000,15.325109607340657,0.45316613770517333
58000,14.878660624958812,0.5138702476914249
59000,14.714951582950459,0.5519121626967485
60000,14.340047423082472,0.8557367375129535
61000,16.00119681344161,0.40562172845794425
62000,15.771205050604527,0.40718910280455617
63000,15.913618071898718,0.4718310166528288
64000,16.413213801095708,0.4603799980754688
65000,17.47087036552507,0.5480831261260094
66000,17.22701717430971,0.8264497501538057
67000,17.11556896310493,0.7498612652897588
68000,16.29144413166146,0.9957595590469618
69000,15.968300833442889,1.0637617038451754
70000,15.11562376138013,1.4197087415400447
71000,14.717479893520327,1.256292890945697
72000,14.350117509234233,1.4852655131843207
73000,13.732349173832493,1.5996415115781835
74000,12.715251859787877,1.9176147635250247
75000,11.413407455799367,2.2591152906793788
76000,9.825934390979052,2.4809208209611247
77000,7.934055823309741,2.9283682605262364
78000,7.237517911062371,3.032651819382333
79000,4.945943851008403,3.6764949826587787
80000,4.256854123382924,3.9155893340815093
81000,3.9527199190575453,4.064128580605702
82000,3.6038988258083196,4.305918845004919
83000,3.1941872420888244,4.456151208031875
84000,2.9138002963769285,4.5723895047325245
85000,2.46696444270406,4.978909974868717
86000,2.0593208080570293,5.155161096516555
87000,2.077792029704103,5.144385234694154
88000,1.9229237611159622,5.401516974704295
89000,1.6033585169916182,5.70675581618528
90000,1.4529040656192738,5.863927727576827
91000,1.4840971544657842,6.055561155671954
92000,1.4201922282025936,6.015864951972459
93000,1.420344034055993,6.449507328736569
94000,1.4286232464894555,6.099015818220779
95000,1.4510952502275376,6.036149825016487
96000,1.4931940672053583,6.114393081488325
97000,1.504116318440559,6.710550701298496
98000,1.5282434852493278,6.740461651043614
99000,1.5145140313494918,6.383307423064094
100000,1.5563672567194375,6.435020368424629
