step,expected_cost,expected_diff
0,24.676695350838095,0.6827289779613569
1000,25.498651962412477,0.6817129688087596
2000,25.616566923423772,0.6829156609497299
3000,24.26301704268935,0.6816235726874331
4000,25.387228332926583,0.6820119018892299
5000,25.229284616221108,0.6824200820124826
6000,25.993276802228262,0.6821359042061338
7000,25.18080708701281,0.6806540767707061
8000,24.984691229185966,0.6823285858241097
9000,26.143611878940078,0.6835321989763841
10000,26.0171266253967,0.6857995306420639
11000,16.201695092549077,0.47153569272765805
12000,6.851624489582357,0.38220014750917775
13000,5.524182217642728,0.3907148537168001
14000,4.932560763814941,0.31999139260086845
15000,3.5177556496919906,0.17061117757643046
16000,1.4145297485876274,0.028776676365842406
17000,1.4704192467532844,0.05026699741178686
18000,1.495368264459874,0.059245576550514246
19000,1.5039012866962935,0.06628037855196804
20000,1.486956673141704,0.06142669440266509
21000,1.4982273413580964,0.06627495382154101
22000,1.5090031498154373,0.0733962292780185
23000,1.5195450431600261,0.07763496289979231
24000,1.534240069530392,0.0807034477594565
25000,1.4822954856889559,0.06540927260296477
26000,1.5784222121537814,0.09252938148662306
27000,1.5140042902365531,0.07454697854325483
28000,1.5111319180667266,0.06720443337734545
29000,1.5271999329532713,0.07825462763527812
30000,1.603088148350291,0.09351553357390736
31000,1.7076770844455245,0.10845571590940901
32000,1.4598825446671946,0.05453939553783942
33000,1.4239617510458444,0.03697872090916201
34000,1.4694389489370423,0.06404203408368832
35000,1.4366184525364887,0.05080290208579405
36000,1.4662317842755683,0.06600951982158676
37000,1.4454939140285976,0.045870951638325726
38000,1.451062209380398,0.05481581917026447
39000,1.434990170574373,0.044731538114806714
40000,1.4313107953611819,0.03654843452557905
41000,1.5719299304343974,0.08467578871709126
42000,1.5057086209294992,0.07045538559026754
43000,1.467680419440246,0.06110713813155731
44000,1.4684298961959075,0.058422946416647
45000,1.419252054718262,0.024179115187238445
46000,1.435610615260363,0.036079024457405746
47000,1.442343494663925,0.040983375115584544
48000,1.433436861518883,0.030286942826055565
49000,1.4287484100630865,0.02589337598422619
50000,1.4610565691247916,0.04981228569007716
51000,1.4231609851956484,0.021264828935135052
52000,1.5167912059389175,0.06668581101690414
53000,1.4200254116094058,0.03550667645873214
54000,1.4497988637384156,0.05237566269184335
55000,1.4242153199230765,0.04012790886878526
56000,1.4254008648643066,0.03768669331693182
57000,1.4125610243062616,0.03199313215638168
58000,1.4069896322822473,0.01748890832891278
59000,1.4156629351461094,0.030985078403798206
60000,1.4254483094341324,0.041587453719134644
61000,1.4132149840371075,0.01382088559269371
62000,1.422094544834658,0.026747769049850625
63000,1.4195553750344376,0.025735917634945267
64000,1.4145810976799218,0.03251813754323236
65000,1.4125066514769857,0.018359449440890633
66000,1.4376395187599755,0.04310203398588639
67000,1.4041955955510812,0.01472195756700171
68000,1.4078274530757033,0.013300024093048675
69000,1.3942292105552765,0.017637110788506855
70000,1.4256761915602478,0.01862583760380603
71000,1.4030671364697005,0.019013489499392175
72000,1.4240269912955419,0.018351961027035055
73000,1.4106213385969875,0.020228647547898257
74000,1.4267065286946612,0.02015759480482136
75000,1.4144298527144585,0.017509109830545485
76000,1.4122863568945432,0.016194172626806957
77000,1.413939649349898,0.01390391929945197
78000,1.443689508502156,0.01958678893095275
79000,1.4470127825271544,0.02863913683568663
80000,1.4034540116345342,0.01389809550277836
81000,1.4036803373179925,0.012981532130638664
82000,1.4216458333135031,0.021230048211295125
83000,1.4007387546044268,0.01695225795126218
84000,1.45441463765893,0.03294989148003434
85000,1.4099150112686416,0.01310069716062275
86000,1.4246899571047096,0.0173996317779118
87000,1.4044461690252166,0.009212130659030425
88000,1.4068860292977934,0.01515292252134748
89000,1.4172157502335905,0.01586521565669419
90000,1.403758112163273,0.01759512755240717
91000,1.4043185755409993,0.016376515530445196
92000,1.4086944573446842,0.023781822653311975
93000,1.4151455118213507,0.013339063689024596
94000,1.3930645372944885,0.010545786496516277
95000,1.396740123282659,0.017239077387471193
96000,1.4086515208414978,0.017716884564667922
97000,1.402745501085324,0.023718736264869828
98000,1.4230552757153796,0.02754735490001599
99000,1.4181084455229964,0.025569694718611802
100000,1.4294615897938434,0.015610857219547039
